Murugan Ashwin,Rishi Dhawan
Murugan Ashwin,Mitchell Johnson
Murugan Ashwin,Mohit Sharma
Murugan Ashwin,Sandeep Sharma
Murugan Ashwin,Jean-Paul Duminy
Murugan Ashwin,Pawan Negi
Murugan Ashwin,Chris Morris
Murugan Ashwin,Zaheer Khan
Murugan Ashwin,Amit Mishra
Murugan Ashwin,Nathan Coulter-Nile
Murugan Ashwin,Imran Tahir
Murugan Ashwin,Lendl Simmons
Murugan Ashwin,Rohit Sharma
Murugan Ashwin,Kieron Pollard
Murugan Ashwin,Hardik Pandya
Murugan Ashwin,Harbhajan Singh
Murugan Ashwin,Krunal Pandya
Murugan Ashwin,Tim Southee
Murugan Ashwin,Jasprit Bumrah
Murugan Ashwin,Lasith Malinga
Murugan Ashwin,Shikhar Dhawan
Murugan Ashwin,Kane Williamson
Murugan Ashwin,Yuvraj Singh
Murugan Ashwin,Ashish Reddy
Murugan Ashwin,Moises Henriques
Murugan Ashwin,Trent Boult
Murugan Ashwin,Bhuvneshwar Kumar
Murugan Ashwin,Karn Sharma
Murugan Ashwin,Ashish Nehra
Ishwar Pandey,Aaron Finch
Ishwar Pandey,Suresh Raina
Ishwar Pandey,Dwayne Bravo
Ishwar Pandey,James Faulkner
Ishwar Pandey,Ravindra Jadeja
Ishwar Pandey,Praveen Kumar
Ishwar Pandey,Dhawal Kulkarni
Ishwar Pandey,Pravin Tambe
Ishwar Pandey,Shane Watson
Ishwar Pandey,Virat Kohli
Ishwar Pandey,Stuart Binny
Ishwar Pandey,Varun Aaron
Ishwar Pandey,Yuzvendra Chahal
Ishwar Pandey,Sreenath Aravind
Ishwar Pandey,Adam Milne
Ishwar Pandey,Shakib Al Hasan
Ishwar Pandey,Yusuf Pathan
Ishwar Pandey,Suryakumar Yadav
Ishwar Pandey,Andre Russell
Ishwar Pandey,Jason Holder
Ishwar Pandey,Piyush Chawla
Ishwar Pandey,Umesh Yadav
Ishwar Pandey,Morne Morkel
Ishwar Pandey,Murali Vijay
Ishwar Pandey,Glenn Maxwell
Ishwar Pandey,Axar Patel
Ishwar Pandey,Rishi Dhawan
Ishwar Pandey,Mitchell Johnson
Ishwar Pandey,Mohit Sharma
Ishwar Pandey,Sandeep Sharma
Ishwar Pandey,Jean-Paul Duminy
Ishwar Pandey,Pawan Negi
Ishwar Pandey,Chris Morris
Ishwar Pandey,Zaheer Khan
Ishwar Pandey,Amit Mishra
Ishwar Pandey,Nathan Coulter-Nile
Ishwar Pandey,Imran Tahir
Ishwar Pandey,Lendl Simmons
Ishwar Pandey,Rohit Sharma
Ishwar Pandey,Kieron Pollard
Ishwar Pandey,Hardik Pandya
Ishwar Pandey,Harbhajan Singh
Ishwar Pandey,Krunal Pandya
Ishwar Pandey,Tim Southee
Ishwar Pandey,Jasprit Bumrah
Ishwar Pandey,Lasith Malinga
Ishwar Pandey,Shikhar Dhawan
Ishwar Pandey,Kane Williamson
Ishwar Pandey,Yuvraj Singh
Ishwar Pandey,Ashish Reddy
Ishwar Pandey,Moises Henriques
Ishwar Pandey,Trent Boult
Ishwar Pandey,Bhuvneshwar Kumar
Ishwar Pandey,Karn Sharma
Ishwar Pandey,Ashish Nehra
Aaron Finch,Ajinkya Rahane
Aaron Finch,Kevin Pietersen
Aaron Finch,Faf du Plessis
Aaron Finch,Steven Smith
Aaron Finch,Suryakumar Yadav
Aaron Finch,Andre Russell
Aaron Finch,Murali Vijay
Aaron Finch,Glenn Maxwell
Aaron Finch,Rishi Dhawan
Aaron Finch,Lendl Simmons
Aaron Finch,Shikhar Dhawan
Aaron Finch,Kane Williamson
Aaron Finch,Ashish Reddy
Aaron Finch,Karn Sharma
Brendon McCullum,Ajinkya Rahane
Brendon McCullum,Faf du Plessis
Brendon McCullum,Steven Smith
Brendon McCullum,Ishwar Pandey
Brendon McCullum,Suryakumar Yadav
Brendon McCullum,Jason Holder
Brendon McCullum,Murali Vijay
Brendon McCullum,Lendl Simmons
Brendon McCullum,Rohit Sharma
Brendon McCullum,Hardik Pandya
Brendon McCullum,Shikhar Dhawan
Brendon McCullum,Kane Williamson
Brendon McCullum,Ashish Reddy
Suresh Raina,Ajinkya Rahane
Suresh Raina,Faf du Plessis
Suresh Raina,Steven Smith
Suresh Raina,Mitchell Marsh
Suresh Raina,Ishwar Pandey
Suresh Raina,Adam Milne
Suresh Raina,Suryakumar Yadav
Suresh Raina,Lendl Simmons
Suresh Raina,Shikhar Dhawan
Suresh Raina,Kane Williamson
Suresh Raina,Ashish Reddy
Dinesh Karthik,Ajinkya Rahane
Dinesh Karthik,Kevin Pietersen
Dinesh Karthik,Faf du Plessis
Dinesh Karthik,Steven Smith
Dinesh Karthik,Adam Milne
Dinesh Karthik,Suryakumar Yadav
Dinesh Karthik,Jason Holder
Dinesh Karthik,Murali Vijay
Dinesh Karthik,Lendl Simmons
Dinesh Karthik,Shikhar Dhawan
Dinesh Karthik,Kane Williamson
Dinesh Karthik,Ashish Reddy
Dwayne Bravo,Ajinkya Rahane
Dwayne Bravo,Kevin Pietersen
Dwayne Bravo,Faf du Plessis
Dwayne Bravo,Steven Smith
Dwayne Bravo,Ishwar Pandey
Dwayne Bravo,Sreenath Aravind
Dwayne Bravo,Adam Milne
Dwayne Bravo,Shakib Al Hasan
Dwayne Bravo,Suryakumar Yadav
Dwayne Bravo,Jason Holder
Dwayne Bravo,Murali Vijay
Dwayne Bravo,Glenn Maxwell
Dwayne Bravo,Sandeep Sharma
Dwayne Bravo,Jean-Paul Duminy
Dwayne Bravo,Pawan Negi
Dwayne Bravo,Nathan Coulter-Nile
Dwayne Bravo,Imran Tahir
Dwayne Bravo,Lendl Simmons
Dwayne Bravo,Hardik Pandya
Dwayne Bravo,Tim Southee
Dwayne Bravo,Shikhar Dhawan
Dwayne Bravo,Kane Williamson
Dwayne Bravo,Ashish Reddy
James Faulkner,Ajinkya Rahane
James Faulkner,Kevin Pietersen
James Faulkner,Faf du Plessis
James Faulkner,Steven Smith
James Faulkner,Mitchell Marsh
James Faulkner,Irfan Pathan
James Faulkner,Ravichandran Ashwin
James Faulkner,Murugan Ashwin
James Faulkner,Chris Gayle
James Faulkner,Shane Watson
James Faulkner,Virat Kohli
James Faulkner,Stuart Binny
James Faulkner,Adam Milne
James Faulkner,Yusuf Pathan
James Faulkner,Suryakumar Yadav
James Faulkner,Piyush Chawla
James Faulkner,Umesh Yadav
James Faulkner,Morne Morkel
James Faulkner,Murali Vijay
James Faulkner,Glenn Maxwell
James Faulkner,Rishi Dhawan
James Faulkner,Jean-Paul Duminy
James Faulkner,Pawan Negi
James Faulkner,Lendl Simmons
James Faulkner,Hardik Pandya
James Faulkner,Tim Southee
James Faulkner,Shikhar Dhawan
James Faulkner,Kane Williamson
James Faulkner,Ashish Reddy
Ishan Kishan,Ajinkya Rahane
Ishan Kishan,Kevin Pietersen
Ishan Kishan,Faf du Plessis
Ishan Kishan,Steven Smith
Ishan Kishan,Mitchell Marsh
Ishan Kishan,Irfan Pathan
Ishan Kishan,Ravichandran Ashwin
Ishan Kishan,Ishant Sharma
Ishan Kishan,Murugan Ashwin
Ishan Kishan,Ishwar Pandey
Ishan Kishan,Chris Gayle
Ishan Kishan,Shane Watson
Ishan Kishan,Virat Kohli
Ishan Kishan,Stuart Binny
Ishan Kishan,Varun Aaron
Ishan Kishan,Yuzvendra Chahal
Ishan Kishan,Shakib Al Hasan
Ishan Kishan,Yusuf Pathan
Ishan Kishan,Suryakumar Yadav
Ishan Kishan,Andre Russell
Ishan Kishan,Jason Holder
Ishan Kishan,Piyush Chawla
Ishan Kishan,Umesh Yadav
Ishan Kishan,Morne Morkel
Ishan Kishan,Murali Vijay
Ishan Kishan,Rishi Dhawan
Ishan Kishan,Pawan Negi
Ishan Kishan,Chris Morris
Ishan Kishan,Lendl Simmons
Ishan Kishan,Rohit Sharma
Ishan Kishan,Kieron Pollard
Ishan Kishan,Tim Southee
Ishan Kishan,Shikhar Dhawan
Ishan Kishan,Kane Williamson
Ishan Kishan,Yuvraj Singh
Ishan Kishan,Ashish Reddy
Ishan Kishan,Trent Boult
Ishan Kishan,Karn Sharma
Ishan Kishan,Ashish Nehra
Ravindra Jadeja,Ajinkya Rahane
Ravindra Jadeja,Faf du Plessis
Ravindra Jadeja,Steven Smith
Ravindra Jadeja,Ishwar Pandey
Ravindra Jadeja,Virat Kohli
Ravindra Jadeja,Suryakumar Yadav
Ravindra Jadeja,Murali Vijay
Ravindra Jadeja,Lendl Simmons
Ravindra Jadeja,Shikhar Dhawan
Ravindra Jadeja,Kane Williamson
Ravindra Jadeja,Ashish Reddy
Ravindra Jadeja,Karn Sharma
Praveen Kumar,Ajinkya Rahane
Praveen Kumar,Kevin Pietersen
Praveen Kumar,Faf du Plessis
Praveen Kumar,Steven Smith
Praveen Kumar,Ravichandran Ashwin
Praveen Kumar,Murugan Ashwin
Praveen Kumar,Ishwar Pandey
Praveen Kumar,Chris Gayle
Praveen Kumar,Virat Kohli
Praveen Kumar,Stuart Binny
Praveen Kumar,Varun Aaron
Praveen Kumar,Adam Milne
Praveen Kumar,Shakib Al Hasan
Praveen Kumar,Suryakumar Yadav
Praveen Kumar,Jason Holder
Praveen Kumar,Murali Vijay
Praveen Kumar,Glenn Maxwell
Praveen Kumar,Axar Patel
Praveen Kumar,Rishi Dhawan
Praveen Kumar,Jean-Paul Duminy
Praveen Kumar,Pawan Negi
Praveen Kumar,Zaheer Khan
Praveen Kumar,Imran Tahir
Praveen Kumar,Lendl Simmons
Praveen Kumar,Rohit Sharma
Praveen Kumar,Hardik Pandya
Praveen Kumar,Krunal Pandya
Praveen Kumar,Tim Southee
Praveen Kumar,Jasprit Bumrah
Praveen Kumar,Shikhar Dhawan
Praveen Kumar,Kane Williamson
Praveen Kumar,Yuvraj Singh
Praveen Kumar,Ashish Reddy
Praveen Kumar,Moises Henriques
Praveen Kumar,Trent Boult
Praveen Kumar,Karn Sharma
Dhawal Kulkarni,Ajinkya Rahane
Dhawal Kulkarni,Kevin Pietersen
Dhawal Kulkarni,Faf du Plessis
Dhawal Kulkarni,Steven Smith
Dhawal Kulkarni,Mitchell Marsh
Dhawal Kulkarni,Ishant Sharma
Dhawal Kulkarni,Murugan Ashwin
Dhawal Kulkarni,Ishwar Pandey
Dhawal Kulkarni,Chris Gayle
Dhawal Kulkarni,Virat Kohli
Dhawal Kulkarni,Stuart Binny
Dhawal Kulkarni,Varun Aaron
Dhawal Kulkarni,Sreenath Aravind
Dhawal Kulkarni,Adam Milne
Dhawal Kulkarni,Shakib Al Hasan
Dhawal Kulkarni,Yusuf Pathan
Dhawal Kulkarni,Suryakumar Yadav
Dhawal Kulkarni,Andre Russell
Dhawal Kulkarni,Jason Holder
Dhawal Kulkarni,Piyush Chawla
Dhawal Kulkarni,Umesh Yadav
Dhawal Kulkarni,Morne Morkel
Dhawal Kulkarni,Murali Vijay
Dhawal Kulkarni,Glenn Maxwell
Dhawal Kulkarni,Axar Patel
Dhawal Kulkarni,Rishi Dhawan
Dhawal Kulkarni,Mitchell Johnson
Dhawal Kulkarni,Mohit Sharma
Dhawal Kulkarni,Jean-Paul Duminy
Dhawal Kulkarni,Pawan Negi
Dhawal Kulkarni,Chris Morris
Dhawal Kulkarni,Zaheer Khan
Dhawal Kulkarni,Amit Mishra
Dhawal Kulkarni,Nathan Coulter-Nile
Dhawal Kulkarni,Imran Tahir
Dhawal Kulkarni,Lendl Simmons
Dhawal Kulkarni,Kieron Pollard
Dhawal Kulkarni,Hardik Pandya
Dhawal Kulkarni,Harbhajan Singh
Dhawal Kulkarni,Krunal Pandya
Dhawal Kulkarni,Tim Southee
Dhawal Kulkarni,Lasith Malinga
Dhawal Kulkarni,Shikhar Dhawan
Dhawal Kulkarni,Kane Williamson
Dhawal Kulkarni,Yuvraj Singh
Dhawal Kulkarni,Ashish Reddy
Dhawal Kulkarni,Moises Henriques
Dhawal Kulkarni,Trent Boult
Dhawal Kulkarni,Karn Sharma
Pravin Tambe,Ajinkya Rahane
Pravin Tambe,Kevin Pietersen
Pravin Tambe,Faf du Plessis
Pravin Tambe,Steven Smith
Pravin Tambe,Mitchell Marsh
Pravin Tambe,Irfan Pathan
Pravin Tambe,Ravichandran Ashwin
Pravin Tambe,Ishant Sharma
Pravin Tambe,Murugan Ashwin
Pravin Tambe,Ishwar Pandey
Pravin Tambe,Chris Gayle
Pravin Tambe,Shane Watson
Pravin Tambe,Virat Kohli
Pravin Tambe,Stuart Binny
Pravin Tambe,Varun Aaron
Pravin Tambe,Yuzvendra Chahal
Pravin Tambe,Sreenath Aravind
Pravin Tambe,Adam Milne
Pravin Tambe,Shakib Al Hasan
Pravin Tambe,Yusuf Pathan
Pravin Tambe,Suryakumar Yadav
Pravin Tambe,Andre Russell
Pravin Tambe,Jason Holder
Pravin Tambe,Piyush Chawla
Pravin Tambe,Umesh Yadav
Pravin Tambe,Morne Morkel
Pravin Tambe,Murali Vijay
Pravin Tambe,Glenn Maxwell
Pravin Tambe,Axar Patel
Pravin Tambe,Rishi Dhawan
Pravin Tambe,Mitchell Johnson
Pravin Tambe,Mohit Sharma
Pravin Tambe,Sandeep Sharma
Pravin Tambe,Jean-Paul Duminy
Pravin Tambe,Pawan Negi
Pravin Tambe,Chris Morris
Pravin Tambe,Zaheer Khan
Pravin Tambe,Amit Mishra
Pravin Tambe,Nathan Coulter-Nile
Pravin Tambe,Imran Tahir
Pravin Tambe,Lendl Simmons
Pravin Tambe,Rohit Sharma
Pravin Tambe,Kieron Pollard
Pravin Tambe,Hardik Pandya
Pravin Tambe,Harbhajan Singh
Pravin Tambe,Krunal Pandya
Pravin Tambe,Tim Southee
Pravin Tambe,Jasprit Bumrah
Pravin Tambe,Lasith Malinga
Pravin Tambe,Shikhar Dhawan
Pravin Tambe,Kane Williamson
Pravin Tambe,Yuvraj Singh
Pravin Tambe,Ashish Reddy
Pravin Tambe,Moises Henriques
Pravin Tambe,Trent Boult
Pravin Tambe,Bhuvneshwar Kumar
Pravin Tambe,Karn Sharma
Pravin Tambe,Ashish Nehra
Chris Gayle,Ajinkya Rahane
Chris Gayle,Faf du Plessis
Chris Gayle,Steven Smith
Chris Gayle,Murugan Ashwin
Chris Gayle,Pravin Tambe
Chris Gayle,Suryakumar Yadav
Chris Gayle,Murali Vijay
Chris Gayle,Lendl Simmons
Chris Gayle,Krunal Pandya
Chris Gayle,Shikhar Dhawan
Chris Gayle,Kane Williamson
Chris Gayle,Yuvraj Singh
Chris Gayle,Ashish Reddy
Shane Watson,Ajinkya Rahane
Shane Watson,Kevin Pietersen
Shane Watson,Faf du Plessis
Shane Watson,Mitchell Marsh
Shane Watson,Murugan Ashwin
Shane Watson,Aaron Finch
Shane Watson,Suresh Raina
Shane Watson,James Faulkner
Shane Watson,Pravin Tambe
Shane Watson,Suryakumar Yadav
Shane Watson,Murali Vijay
Shane Watson,Glenn Maxwell
Shane Watson,Jean-Paul Duminy
Shane Watson,Lendl Simmons
Shane Watson,Hardik Pandya
Shane Watson,Shikhar Dhawan
Shane Watson,Kane Williamson
Shane Watson,Ashish Reddy
Shane Watson,Trent Boult
Virat Kohli,Ajinkya Rahane
Virat Kohli,Kevin Pietersen
Virat Kohli,Faf du Plessis
Virat Kohli,Steven Smith
Virat Kohli,Aaron Finch
Virat Kohli,Pravin Tambe
Virat Kohli,Suryakumar Yadav
Virat Kohli,Murali Vijay
Virat Kohli,Rishi Dhawan
Virat Kohli,Lendl Simmons
Virat Kohli,Shikhar Dhawan
Virat Kohli,Kane Williamson
Virat Kohli,Ashish Reddy
AB de Villiers,Ajinkya Rahane
AB de Villiers,Kevin Pietersen
AB de Villiers,Faf du Plessis
AB de Villiers,Steven Smith
AB de Villiers,Aaron Finch
AB de Villiers,Pravin Tambe
AB de Villiers,Suryakumar Yadav
AB de Villiers,Jason Holder
AB de Villiers,Murali Vijay
AB de Villiers,Lendl Simmons
AB de Villiers,Shikhar Dhawan
AB de Villiers,Kane Williamson
AB de Villiers,Ashish Reddy
Lokesh Rahul,Ajinkya Rahane
Lokesh Rahul,Kevin Pietersen
Lokesh Rahul,Faf du Plessis
Lokesh Rahul,Steven Smith
Lokesh Rahul,Mitchell Marsh
Lokesh Rahul,Irfan Pathan
Lokesh Rahul,Murugan Ashwin
Lokesh Rahul,Aaron Finch
Lokesh Rahul,Suresh Raina
Lokesh Rahul,Pravin Tambe
Lokesh Rahul,Yusuf Pathan
Lokesh Rahul,Suryakumar Yadav
Lokesh Rahul,Jason Holder
Lokesh Rahul,Murali Vijay
Lokesh Rahul,Mitchell Johnson
Lokesh Rahul,Nathan Coulter-Nile
Lokesh Rahul,Lendl Simmons
Lokesh Rahul,Rohit Sharma
Lokesh Rahul,Shikhar Dhawan
Lokesh Rahul,Kane Williamson
Lokesh Rahul,Ashish Reddy
Lokesh Rahul,Trent Boult
Lokesh Rahul,Karn Sharma
Kedar Jadhav,Ajinkya Rahane
Kedar Jadhav,Kevin Pietersen
Kedar Jadhav,Faf du Plessis
Kedar Jadhav,Steven Smith
Kedar Jadhav,Mitchell Marsh
Kedar Jadhav,Murugan Ashwin
Kedar Jadhav,Aaron Finch
Kedar Jadhav,Suresh Raina
Kedar Jadhav,Pravin Tambe
Kedar Jadhav,Suryakumar Yadav
Kedar Jadhav,Jason Holder
Kedar Jadhav,Morne Morkel
Kedar Jadhav,Murali Vijay
Kedar Jadhav,Glenn Maxwell
Kedar Jadhav,Rishi Dhawan
Kedar Jadhav,Mitchell Johnson
Kedar Jadhav,Jean-Paul Duminy
Kedar Jadhav,Pawan Negi
Kedar Jadhav,Lendl Simmons
Kedar Jadhav,Rohit Sharma
Kedar Jadhav,Kieron Pollard
Kedar Jadhav,Hardik Pandya
Kedar Jadhav,Tim Southee
Kedar Jadhav,Shikhar Dhawan
Kedar Jadhav,Kane Williamson
Kedar Jadhav,Ashish Reddy
Kedar Jadhav,Trent Boult
Stuart Binny,Ajinkya Rahane
Stuart Binny,Kevin Pietersen
Stuart Binny,Faf du Plessis
Stuart Binny,Steven Smith
Stuart Binny,Mitchell Marsh
Stuart Binny,Murugan Ashwin
Stuart Binny,Aaron Finch
Stuart Binny,James Faulkner
Stuart Binny,Pravin Tambe
Stuart Binny,Shakib Al Hasan
Stuart Binny,Yusuf Pathan
Stuart Binny,Suryakumar Yadav
Stuart Binny,Murali Vijay
Stuart Binny,Glenn Maxwell
